"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
人口数:湖南:常德市:户籍,千人,6056.443478,8031.654387,89.61949781,0.201137318,-0.647190205,0.01479738,5898.3,6231.1,6059,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5898.30,5933.20,5950.30,5965.60,6000.00,5960.40,5981.90,6002.00,6010.50,6024.20,6077.50,6119.90,6141.60,6166.90,6231.10,6213.80,6148.00,6072.00,6087.00,6092.00,6110.00,6059.00,6053.00
人口数:湖南:常德市:常住,千人,5800.377778,2622.694444,51.21224897,-0.833337812,-1.08518322,0.008829123,5715,5844.8,5827,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715.00,5732.60,5760.00,5804.80,5830.80,5844.00,5844.40,5844.80,5827.00
人口数:湖南:张家界市:户籍,千人,1622.477273,4237.172316,65.09356586,0.118257059,-1.575760856,0.040119863,1531.8,1721.2,1619.2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.80,1537.70,1545.00,1552.00,1556.10,1562.90,1568.20,1574.30,1572.90,1601.20,1614.50,1623.90,1645.60,1652.70,1647.50,1684.30,1689.10,1709.10,1721.20,1699.70,1708.70,1696.10,
人口数:湖南:张家界市:常住,千人,1502.638462,387.4625641,19.68406879,0.094002795,-1.467719779,0.013099671,1476,1531.6,1502.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.00,1481.00,1486.00,1496.50,1508.50,1478.00,1490.10,1502.10,1512.40,1519.00,1524.00,1529.10,1531.60,
人口数:湖南:益阳市:户籍,千人,4660.191304,18827.02356,137.2116014,-0.047877979,-1.573311038,0.029443341,4453.6,4844.2,4652.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4453.60,4468.70,4477.00,4492.40,4520.00,4531.60,4546.90,4565.10,4585.50,4606.00,4630.00,4652.50,4676.60,4705.50,4763.60,4787.40,4819.00,4842.00,4832.00,4808.20,4844.20,4788.50,4788.10
人口数:湖南:益阳市:常住,千人,4317.130769,9710.707308,98.54292114,-0.552037996,-1.359504012,0.022826022,4162,4432.5,4342.4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4162.00,4174.00,4192.00,4217.00,4308.00,4314.40,4342.40,4372.90,4391.50,4410.20,4432.50,4392.00,4413.80
人口数:湖南:郴州市:户籍,千人,4793.35,101943.3645,319.2857099,0.609649179,-1.25489043,0.066610139,4416.9,5350,4647.05,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4416.90,4447.60,4475.20,4500.30,4530.00,4554.60,4582.40,4552.70,4577.10,4608.80,4630.20,4663.90,4710.00,4738.60,5020.70,5065.00,5098.00,5121.00,5188.00,5282.70,5350.00,5340.00,
人口数:湖南:郴州市:常住,千人,4592.8,20258.82667,142.3335051,-0.599887065,-1.388305251,0.030990573,4370,4745,4632.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370.00,4385.00,4422.80,4425.60,4584.00,4605.20,4632.70,4665.30,4697.90,4730.20,4711.10,4731.60,4745.00
人口数:湖南:永州市:户籍,千人,5897.068182,100094.5442,316.3772182,0.492401296,-1.221384926,0.053649917,5472,6450.9,5788.3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5472.00,5500.70,5558.80,5596.10,5630.10,5664.70,5681.30,5706.50,5718.20,5748.60,5775.00,5801.60,5801.60,5866.60,6106.50,6149.00,6203.00,6226.00,6309.40,6352.80,6450.90,6416.10,
人口数:湖南:永州市:常住,千人,5285.7,20457.81,143.0308009,0.153424765,-1.811924458,0.027059954,5116,5479.7,5258.2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116.00,5128.00,5131.00,5133.00,5195.00,5212.50,5258.20,5326.60,5387.10,5429.70,5465.20,5479.70,5452.10
人口数:湖南:怀化市:户籍,千人,5038.1,27063.27333,164.5091892,-0.178808169,-1.332832871,0.032653022,4766.2,5258.5,5054.45,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4766.20,4788.20,4810.30,4840.00,4866.00,4898.30,4929.20,4952.90,4983.70,5000.00,5020.10,5089.40,5088.80,5097.20,5135.30,5165.00,5210.00,5255.00,5258.50,5230.70,5218.20,5235.20
人口数:湖南:怀化市:常住,千人,4722.49675,32063.58364,179.0630717,-0.114239177,-1.347102739,0.037917034,4445.5,4979.6,4746.474,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4445.50,4460.00,4534.60,4545.00,4558.00,4641.40,4651.30,4741.95,4751.00,4775.00,4825.00,4870.00,4901.60,4920.00,4960.00,4979.60
人口数:湖南:娄底市:户籍,千人,4243.62,42495.05747,206.1432935,0.136308127,-1.544713632,0.048577227,3960.9,4551.7,4221.6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3960.90,3990.30,3998.80,4021.60,4038.90,4051.00,4074.80,4120.40,4161.20,4237.90,4205.30,4329.90,4358.10,4377.80,4400.20,4448.80,4477.00,4531.70,4536.10,4551.70
人口数:湖南:娄底市:常住,千人,3871.563615,2786.25246,52.78496434,-0.374575922,-1.150966488,0.013634017,3785.627,3941.8,3873,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3873.00,3901.00,3921.90,3941.80,3785.63,3793.20,3812.10,3833.90,3852.50,3871.80,3894.10,3917.60,3931.80
人口数:广东:广州市:户籍,千人,6810.645293,1569799.726,1252.916488,0.140876276,-1.097292066,0.183964431,4828.961,9276.9,6741.4,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4828.96,4933.90,5018.64,5104.81,5188.29,5267.33,5355.99,5449.82,5554.07,5650.76,5769.10,5854.27,5942.53,6022.19,6122.02,6236.65,6370.24,6467.12,6560.51,6664.86,6741.40,6850.02,7006.90,7126.00,7206.20,7251.90,7376.70,7505.30,7607.20,7734.80,7841.70,7946.20,8061.40,8146.00,8223.00,8323.10,8424.20,8541.90,8704.90,8978.70,9276.90
人口数:广东:广州市:常住,千人,11748.00974,3416897.837,1848.485282,0.195922232,-1.47917816,0.157344548,9496.8,14904.4,11869.7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9948.00,9967.50,9847.60,9729.30,9660.60,9496.80,9754.60,10530.10,11153.40,11869.70,12709.59,12751.40,12838.90,12926.80,13080.50,13501.10,14043.50,14498.40,14904.40
人口数:广东:韶关市:户籍,千人,3190.209091,12869.10087,113.4420595,-0.482277272,-0.872342103,0.035559443,2977.9,3352.9,3207.55,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2977.90,2994.30,3027.70,3051.00,3051.00,3126.30,3137.40,3148.50,3169.80,3186.60,3203.20,3211.90,3230.90,3255.40,3281.00,3296.50,3264.90,3280.00,3291.30,3302.10,3344.00,3352.90,
人口数:广东:韶关市:常住,千人,2884.863941,3599.848114,59.99873427,-0.88795763,1.909415221,0.020797769,2736.5,2979.2,2888.8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736.50,,,,,2922.60,2909.40,2884.90,2867.00,2850.40,2830.20,2850.00,2868.70,2892.70,2908.90,2931.50,2956.10,2979.20,
人口数:广东:深圳市:户籍,千人,1498.176923,1206149.78,1098.248506,0.976907004,0.033977025,0.733056616,312.6,4347.2,1146,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.60,320.90,333.90,354.50,405.20,435.20,478.60,514.50,556.00,601.40,648.20,686.50,732.20,802.20,876.90,939.70,991.60,1033.80,1094.60,1146.00,1198.50,1249.20,1320.40,1394.50,1509.30,1651.30,1819.30,1968.30,2123.80,2280.70,2414.50,2510.30,2679.00,2876.20,3104.70,3322.10,3549.90,3845.20,4347.20,
人口数:广东:深圳市:常住,千人,5847.12215,17536468.76,4187.656715,0.056520891,-1.456946128,0.716191078,314.1,13026.6,6064.45,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.10,332.90,366.90,449.50,595.20,741.30,881.50,935.60,1054.40,1201.40,1416.00,1677.80,2267.60,2680.20,3359.70,4127.10,4491.50,4828.90,5277.50,5803.30,6325.60,7012.40,7245.70,7466.20,7782.70,8008.00,8277.50,8711.00,9123.70,9542.80,9950.08,10372.01,10467.40,10547.40,10628.90,10778.90,11378.90,11908.40,12528.30,13026.60
人口数:广东:珠海市:户籍,千人,723.1459744,73052.16135,270.2816334,0.202456493,-1.373059067,0.373758056,360.742,1188.713,694.798,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.74,365.32,371.49,377.78,385.47,395.17,411.67,425.88,441.71,466.00,486.25,502.49,524.63,549.73,574.63,606.57,632.39,653.66,673.39,694.80,714.04,739.01,759.32,786.10,820.23,861.74,895.99,926.27,956.87,994.81,1026.50,1047.44,1060.15,1065.55,1085.65,1102.23,1124.54,1147.77,1188.71,
人口数:广东:珠海市:常住,千人,1061.4264,240791.4698,490.7050742,-0.1039875,-1.490475242,0.462307207,360.742,1891.1,1120.3175,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.74,365.32,371.49,377.78,385.47,395.17,411.67,492.71,526.16,561.86,600.01,640.73,684.21,730.63,780.24,833.22,889.74,950.12,1014.61,1083.51,1157.12,1236.53,1284.54,1316.14,1348.51,1388.63,1415.67,1444.86,1474.35,1511.15,1541.76,1561.57,1567.65,1582.62,1590.35,1614.21,1634.12,1675.34,1765.43,1891.10
人口数:广东:汕头市:户籍,千人,4330.808474,730592.3295,854.7469389,-0.065040221,-1.416478588,0.19736429,2973.447,5654.4,4334.433,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2973.45,3047.76,3114.00,3170.72,3226.45,3274.02,3317.37,3354.92,3401.35,3442.05,3698.11,3762.22,3819.44,3881.17,3952.12,4012.72,4072.90,4130.92,4179.52,4489.35,4588.34,4615.63,4794.95,4846.35,4875.19,4912.93,4953.51,5008.20,5065.70,5107.30,5241.10,5294.40,5328.80,5400.00,5465.70,5504.60,5593.10,5654.40,
人口数:广东:汕头市:常住,千人,5213.022243,238029.9538,487.8831354,-2.145901982,5.588420017,0.093589306,3711.1,5638.5,5406.6495,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3711.10,,,,,,,,,,4677.80,,,,,4944.50,4996.90,5067.90,5147.80,5220.16,5396.20,5417.10,5448.10,5479.10,5523.70,5552.10,5579.20,5608.20,5638.50
人口数:广东:佛山市:户籍,千人,3590.354545,74225.25974,272.4431312,0.30911119,-0.414746161,0.075881958,3163.2,4195.9,3595.7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3163.20,3209.60,3249.80,3292.40,3324.60,3358.50,3389.80,3442.40,3508.90,3544.80,3580.60,3610.80,3643.40,3676.30,3708.90,3747.70,3776.50,3816.10,3856.10,3889.70,4001.80,4195.90,
人口数:广东:佛山市:常住,千人,6914.829361,551198.6477,742.427537,-0.868057809,-0.173269828,0.107367442,5340.5,7905.7,7231,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5340.50,,,,,5800.30,6041.90,6296.70,6574.40,6874.73,7199.11,7231.00,7261.80,7295.70,7350.60,7430.60,7462.70,7656.70,7905.70
人口数:广东:江门市:户籍,千人,3877.35,5976.270667,77.30634299,-0.367047561,-1.358124687,0.019937933,3743.7,3989.1,3916.05,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743.70,3770.70,3789.00,3798.40,,,3812.70,3819.80,3855.30,,,,,,3922.80,3937.10,3918.00,3930.00,3933.90,3914.10,3939.30,3963.70,3989.10
人口数:广东:江门市:常住,千人,4380.396231,37736.53725,194.2589438,-0.984073324,-0.063109566,0.044347345,3952.4,4598.2,4465.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3952.40,,,,,4102.90,4154.90,4213.20,4284.80,4366.36,4450.79,4465.50,4482.70,4497.60,4511.40,4519.50,4544.00,4561.70,4598.20
人口数:广东:湛江市:户籍,千人,6015.074711,2302451.99,1517.383271,0.030784268,-1.451051921,0.252263412,3697.37,8389.4,6038.544,45,,,,,,,,,,,,,,,,,,,,,,,,3697.37,3792.64,3870.73,3948.87,4022.75,4095.88,4189.99,4287.07,4397.66,4489.42,4566.16,4627.22,4700.33,4772.61,4868.34,4965.52,5049.42,5155.23,5464.76,5568.00,5678.07,5820.19,,6038.54,6160.16,6273.24,6365.14,6571.37,6948.90,7007.14,7071.74,7139.40,7159.40,7180.50,7365.16,7449.93,7538.77,7631.43,7777.70,7920.55,7851.69,8042.30,8189.98,8229.61,8348.09,8389.40,
人口数:广东:湛江市:常住,千人,6547.439849,375191.6064,612.5288617,-0.27556016,-1.533481298,0.093552423,5573.9,7332,6689.5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5573.90,5628.10,5682.90,5738.20,5794.00,5850.40,5907.40,5964.90,6034.30,6222.70,6336.20,6451.90,6606.60,6689.50,6856.40,6884.80,6911.20,6934.41,7003.77,7069.20,7109.20,7167.10,7212.40,7241.40,7273.00,7305.00,7332.00
人口数:广东:茂名市:户籍,千人,7089.573684,495776.5276,704.1140019,-0.535377761,-0.856333896,0.099316832,5813.6,8038.3,7256.7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813.60,5901.90,6068.70,6187.30,,,,6681.20,6705.90,6793.30,7015.90,7164.40,7256.70,7353.10,7471.70,7613.00,7489.00,7577.00,7724.00,7858.40,7988.50,8038.30,
人口数:广东:茂名市:常住,千人,5952.810784,56292.993,237.2614444,-1.747501908,5.559959399,0.039857045,5248.2,6313.2,5967.6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5248.20,,,,,5840.40,5953.00,5978.80,5934.30,5878.06,5826.40,5882.60,5967.60,6012.50,6049.00,6080.80,6123.20,6204.10,6313.20
人口数:广东:肇庆市:户籍,千人,4068.815,66595.38661,258.0608196,-0.105547402,-1.115597567,0.063424073,3615.4,4456.5,4061.8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3615.40,3683.40,3724.70,3812.70,,3889.00,3907.60,3926.50,3940.50,3964.80,4046.50,4077.10,4102.80,,4224.10,4269.00,4276.00,4298.00,4337.30,4382.70,4441.70,4456.50,
人口数:广东:肇庆市:常住,千人,3904.005385,41676.73412,204.1488039,-1.218324506,1.840184451,0.052292142,3376.9,4151.7,3951.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3376.90,,,,,3676.00,3755.10,3783.10,3806.20,3837.66,3922.22,3951.40,3982.30,4022.10,4035.80,4059.60,4084.60,4115.40,4151.70
人口数:广东:惠州市:户籍,千人,3096.804,153808.1671,392.1838435,0.198147258,-1.252582802,0.126641481,2511.6,3809,3064.1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511.60,2559.00,2600.80,2665.30,2700.00,2718.20,2778.00,2804.50,2830.20,2863.60,2932.20,2975.80,3064.10,3128.90,3188.30,3243.60,3372.80,3430.00,3419.10,3433.70,3485.20,3570.70,3643.10,3692.40,3809.00
人口数:广东:惠州市:常住,千人,3680.054533,764335.0567,874.2625788,-0.05232906,-1.505920367,0.237567832,2312.5,4830,3631.8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.50,2390.10,2470.20,2553.10,2638.70,2727.20,2818.70,2913.20,3010.90,3111.90,3218.00,3347.70,3434.10,3522.70,3631.80,3706.90,3875.10,4028.60,4186.50,4350.83,4601.15,4633.60,4674.00,4700.00,4726.60,4755.50,4775.00,4777.00,4830.00
人口数:广东:梅州市:户籍,千人,4717.976316,256101.6127,506.0648305,-0.261774838,-0.958787003,0.107263114,3760.5,5514,4806.4,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760.50,3843.70,3906.40,3957.50,3997.40,4042.70,4118.00,4177.80,4250.50,4335.40,4388.50,4430.90,4476.40,4532.40,4588.10,4646.10,4694.40,4734.20,4761.30,4851.50,4863.80,4883.20,4906.00,4968.90,4989.20,5009.40,5033.60,5052.80,5073.60,5147.50,5176.00,5213.50,5249.60,5286.40,5437.90,5514.00,5501.10,5482.90
人口数:广东:梅州市:常住,千人,4229.198789,22062.4309,148.5342752,-1.702877742,3.942377152,0.035121138,3805.2,4378.8,4268.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805.20,,,,,4118.40,4132.30,4150.10,4162.90,4177.23,4244.65,4268.10,4294.10,4307.00,4323.30,4340.80,4360.80,4374.30,4378.80
人口数:广东:汕尾市:户籍,千人,3257.222222,151934.5477,389.787824,-1.125239175,-0.298872321,0.119668784,2520.3,3618.9,3427.95,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.30,2556.90,2583.00,2692.60,,,,,,3153.60,3232.30,3298.60,3359.90,3406.10,3449.80,3471.80,3471.60,3525.30,3590.90,3589.60,3618.90,3551.20,3557.60
人口数:广东:汕尾市:常住,千人,2915.290764,20224.49067,142.2128358,-2.665108871,8.26139649,0.048781699,2457.1,3036.6,2955,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.10,,,,,2798.70,2850.60,2888.10,2918.40,2931.25,2939.02,2955.00,2969.00,2986.20,3006.60,3021.60,3036.60,2977.60,2993.60
人口数:广东:河源市:户籍,千人,3420.203048,65668.69687,256.2590425,-0.4796008,-1.032405509,0.074925096,2943.953,3733.2,3466.4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2943.95,2994.50,3056.20,3115.00,3146.30,3219.41,,,,3332.10,3373.60,3412.60,3354.30,3466.40,3489.80,3583.90,3667.80,3551.00,3610.00,3653.00,3664.10,3733.20,3729.50,3727.60
人口数:广东:河源市:常住,千人,2917.808328,45480.15962,213.2607784,-2.17693539,5.963439642,0.073089372,2267.8,3093.9,2981.8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.80,,,,,2782.40,2785.20,2815.30,2854.80,2871.22,2958.20,2981.80,3010.10,3037.60,3063.20,3073.50,3081.00,3091.10,3093.90
人口数:广东:阳江市:户籍,千人,2709.4875,38917.77583,197.2758876,-0.15863649,-1.62458658,0.0728093,2425.1,2970.8,2733.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.10,2443.50,2460.00,2478.70,,,2582.80,2595.00,2628.00,2642.00,,,,,2828.10,2846.00,2825.00,2851.00,2894.00,2921.20,2960.60,2970.80,
人口数:广东:阳江市:常住,千人,2416.317573,10263.94925,101.3111507,-0.954609243,1.099269068,0.041927912,2172,2542.9,2435.1155,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.00,,,,,2321.40,2342.10,2359.30,2365.40,2371.92,2425.33,2444.90,2470.00,2479.60,2494.00,2511.20,2528.40,2542.90,
人口数:广东:清远市:户籍,千人,4003.46,39421.74568,198.5491014,-0.168540896,-0.376852516,0.049594376,3632.2,4368,4043.4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3632.20,3685.80,3730.00,3776.80,,,3890.30,3899.70,3912.60,3934.00,3980.30,4030.10,4058.00,4088.00,4134.70,4165.30,4056.70,4098.00,4122.60,4185.10,4321.00,4368.00,
人口数:广东:清远市:常住,千人,3706.525341,31893.65353,178.5879434,-2.306448612,6.871702386,0.048182038,3149.8,3874,3738,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149.80,,,,,3593.70,3623.20,3655.80,3665.80,3677.03,3703.85,3738.00,3766.00,3791.10,3819.10,3834.50,3846.00,3860.00,3874.00
人口数:广东:东莞市:户籍,千人,1427.092125,141618.5795,376.3224408,0.063940994,-0.333199186,0.263698772,682.4,2315.9,1425.25,48,682.40,,,716.80,,,,,774.80,,,,,796.40,,,864.60,,,,,985.60,,,,,1079.40,,,1112.30,1120.40,1127.00,1144.60,1161.90,1175.90,1189.50,1208.50,1230.10,1248.60,1267.60,1287.60,1318.50,1336.50,1360.60,1389.20,1414.00,1436.50,1452.50,1471.20,1487.70,1508.20,1526.10,1538.90,1561.90,1589.60,1619.70,1656.50,1683.10,1712.60,1748.60,1787.30,1817.70,1847.70,1870.20,1889.30,1913.90,1950.09,2009.35,2113.08,2315.90
人口数:广东:东莞市:常住,千人,6023.787532,5022766.931,2241.153036,-0.69001002,-0.927899328,0.372050479,1756.2,8343.1,6554.55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.20,2000.10,2277.80,2594.10,2954.30,3364.50,3831.70,4363.80,4969.70,5659.80,6448.40,6544.30,6548.40,6552.50,6556.60,6560.70,6856.60,7170.20,7506.00,7860.78,8224.77,8254.80,8292.30,8316.60,8343.10,8254.10,8261.40,8342.50,
人口数:广东:中山市:户籍,千人,1431.378038,20611.04512,143.5654733,0.547459791,-0.138880235,0.100298782,1216.659,1769.2,1415.3805,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.66,1235.59,1252.50,1268.43,1283.63,1300.81,1319.98,1337.54,1348.31,1360.30,1378.58,1394.45,1408.16,1422.60,1451.50,1464.30,1478.60,1491.84,1507.29,1520.08,1540.91,1560.58,1586.80,1612.50,1704.69,1769.20
人口数:广东:中山市:常住,千人,2583.515692,321734.6105,567.2165464,-0.345357687,-1.075644939,0.219552197,1512.5,3310,2491.6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.50,1612.10,1718.30,1831.40,1952.00,2080.50,2217.50,2364.70,2383.00,2401.30,2419.80,2427.30,2434.60,2548.60,2686.80,2819.50,2965.30,3122.71,3142.30,3155.00,3173.90,3192.70,3209.60,3230.00,3260.00,3310.00
人口数:广东:潮州市:户籍,千人,2558.195652,16201.75498,127.2861146,0.069169369,-1.000246698,0.049756208,2338,2757.9,2540.6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.00,2362.40,2385.90,2424.50,2465.90,2469.80,2479.20,2490.00,2495.90,2504.20,2517.00,2540.60,2561.30,2578.90,2608.90,2627.80,2648.00,2671.60,2687.90,2728.00,2739.80,2755.00,2757.90
人口数:广东:潮州市:常住,千人,2622.52962,7243.810431,85.11057767,-1.29360948,1.777153717,0.032453619,2404.4,2720.4,2646,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.40,,,,,2520.10,2538.10,2568.30,2597.80,2627.00,2672.14,2683.70,2700.00,2712.10,2720.40,2640.50,2646.00,2650.80,2656.60
人口数:广东:揭阳市:户籍,千人,6276.344444,471157.3014,686.4089899,-0.800636584,-0.531257262,0.109364455,4919.4,7032.3,6451.75,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4919.40,5084.60,5200.20,5688.70,,,5847.00,5905.40,,,6239.50,6347.80,6412.40,6491.10,6617.90,6692.80,6739.40,6826.80,6941.60,7016.80,6970.50,7032.30,
人口数:广东:揭阳市:常住,千人,5868.163315,53290.39966,230.8471348,-1.472958057,2.644015135,0.039338908,5246.1,6094,5915.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.10,,,,,5596.90,5703.00,5767.40,5784.50,5811.81,5883.04,5915.40,5955.90,5994.70,6035.40,6058.90,6094.00,6086.00,6089.40
人口数:广东:云浮市:户籍,千人,2681.3625,44160.81723,210.144753,0.003418199,-0.990711741,0.078372377,2318.8,3012.3,2650.9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.80,2342.80,2397.60,2436.50,2473.00,2508.50,2577.50,2588.40,2600.90,2612.80,2619.60,2633.60,2668.20,2686.20,2726.80,2758.00,2827.60,2861.20,2869.70,2903.40,2942.20,2989.30,3012.30,2997.80,
人口数:广东:云浮市:常住,千人,2309.835066,16913.89152,130.053418,-0.05543393,-1.256404655,0.056304201,2129.7,2526.9,2334.134648,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.70,2133.50,2137.40,2141.30,2145.10,2149.00,2154.90,2214.70,2245.30,2276.40,2319.50,2339.90,2346.30,2333.40,2340.10,2334.13,2362.94,2379.20,2416.50,2428.40,2444.60,2460.50,2480.80,2505.40,2526.90
人口数:广西:南宁市:户籍,千人,5777.150739,3972187.281,1993.034691,-0.8094711,-1.323036006,0.344985752,2779.1,7708.2,6835.1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2779.10,2812.00,2846.30,2858.70,2914.10,2945.60,2977.10,6146.70,6488.50,6595.40,6718.90,6835.10,6916.90,6979.00,7073.70,7114.90,7135.00,7244.30,7296.57,7402.30,7517.45,7568.66,7708.20
人口数:广西:南宁市:常住,千人,6903.218182,37904.94564,194.6919249,0.482493351,-0.665102085,0.028203067,6662,7254.1,6861.9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6663.30,6861.90,,,,,,6662.00,6734.00,6791.00,6853.70,6913.80,6986.10,7062.20,7153.30,7254.10
人口数:广西:柳州市:户籍,千人,3129.342478,809789.3236,899.88295,-0.873220946,-1.289551486,0.287562949,1728.2,3904.7,3625,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.20,1752.90,1791.00,1804.10,1834.80,1861.10,1879.50,3512.60,3545.10,3566.60,3605.10,3625.00,3649.00,3675.60,3726.90,3748.00,3722.90,3723.50,3779.36,3816.20,3856.69,3866.03,3904.70
人口数:广西:柳州市:常住,千人,3875.1604,11506.94581,107.2704331,0.040905718,-0.919089609,0.027681547,3708.3,4041.7,3871.25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708.30,3758.70,3794.00,3825.00,3856.00,3886.50,3922.70,3958.70,4000.00,4041.70
